,total_rent,living_space,nr_of_rooms,building_type,age_of_building,zip_code,region,street,latitude,longitude
222,3460,195,4.0,Maisonette,114.0,60322,"Frankfurt, Nordend-West",Sömmerringstraße -,50.1238415,8.6811074
223,3460,195,4.0,Maisonette,114.0,60322,"Frankfurt, Nordend-West",Sömmerringstraße -,50.1238415,8.6811074
224,1655,76,2.0,Etagenwohnung,1.0,60599,"Frankfurt am Main, Sachsenhausen-Süd",Wendelsweg 60,50.0984017,8.6962878
225,1655,76,2.0,Etagenwohnung,1.0,60599,"Frankfurt am Main, Sachsenhausen-Süd",Wendelsweg 60,50.0984017,8.6962878
226,1655,76,2.0,Etagenwohnung,1.0,60599,"Frankfurt am Main, Sachsenhausen-Süd",Wendelsweg 60,50.0984017,8.6962878
227,2100,90,3.0,Etagenwohnung,1.0,60599,"Frankfurt, Sachsenhausen-Süd",Hainer Weg 80,50.0972062,8.693573
228,2100,90,3.0,Etagenwohnung,1.0,60599,"Frankfurt, Sachsenhausen-Süd",Hainer Weg 80,50.0972062,8.693573
229,1440,107,3.0,Etagenwohnung,,61184,"Karben, Wetteraukreis",,50.2313417,8.7717673
230,1440,107,3.0,Etagenwohnung,,61184,"Karben, Wetteraukreis",,50.2313417,8.7717673
231,1440,107,3.0,Etagenwohnung,,61184,"Karben, Wetteraukreis",,50.2313417,8.7717673
232,1440,107,3.0,Etagenwohnung,,61184,"Karben, Wetteraukreis",,50.2313417,8.7717673
233,2180,127,4.0,Etagenwohnung,0.0,65843,"Sulzbach, Sulzbach (Taunus)",,50.1198669,8.5240684
234,2180,127,4.0,Etagenwohnung,0.0,65843,"Sulzbach, Sulzbach (Taunus)",,50.1198669,8.5240684
235,2180,127,4.0,Etagenwohnung,0.0,65843,"Sulzbach, Sulzbach (Taunus)",,50.1198669,8.5240684
236,2180,127,4.0,Etagenwohnung,0.0,65843,"Sulzbach, Sulzbach (Taunus)",,50.1198669,8.5240684
237,2180,127,4.0,Etagenwohnung,0.0,65843,"Sulzbach, Sulzbach (Taunus)",,50.1198669,8.5240684
238,972,64,2.0,Etagenwohnung,7.0,64295,"Darmstadt, Darmstadt-Nord",Berliner Allee 8,49.8707419,8.6360428
239,972,64,2.0,Etagenwohnung,7.0,64295,"Darmstadt, Darmstadt-Nord",Berliner Allee 8,49.8707419,8.6360428
240,972,64,2.0,Etagenwohnung,7.0,64295,"Darmstadt, Darmstadt-Nord",Berliner Allee 8,49.8707419,8.6360428
241,972,64,2.0,Etagenwohnung,7.0,64295,"Darmstadt, Darmstadt-Nord",Berliner Allee 8,49.8707419,8.6360428
242,972,64,2.0,Etagenwohnung,7.0,64295,"Darmstadt, Darmstadt-Nord",Berliner Allee 8,49.8707419,8.6360428
243,1250,56,2.0,Etagenwohnung,3.0,60528,"Frankfurt am Main, Niederrad",Lyoner Straße 30,50.0809846,8.6229756
244,1250,56,2.0,Etagenwohnung,3.0,60528,"Frankfurt am Main, Niederrad",Lyoner Straße 30,50.0809846,8.6229756
245,1250,56,2.0,Etagenwohnung,3.0,60528,"Frankfurt am Main, Niederrad",Lyoner Straße 30,50.0809846,8.6229756
246,1195,90,3.0,Etagenwohnung,44.0,60529,"Frankfurt, Schwanheim",,50.0829548,8.5789168
247,1195,90,3.0,Etagenwohnung,44.0,60529,"Frankfurt, Schwanheim",,50.0829548,8.5789168
248,1195,90,3.0,Etagenwohnung,44.0,60529,"Frankfurt, Schwanheim",,50.0829548,8.5789168
249,1195,90,3.0,Etagenwohnung,44.0,60529,"Frankfurt, Schwanheim",,50.0829548,8.5789168
250,1195,90,3.0,Etagenwohnung,44.0,60529,"Frankfurt, Schwanheim",,50.0829548,8.5789168
251,1195,90,3.0,Etagenwohnung,44.0,60529,"Frankfurt, Schwanheim",,50.0829548,8.5789168
252,1495,103,4.0,Etagenwohnung,0.0,61449,"Steinbach, Steinbach (Taunus)",Berlinerstr. 39,50.1670596,8.5821695
253,1495,103,4.0,Etagenwohnung,0.0,61449,"Steinbach, Steinbach (Taunus)",Berlinerstr. 39,50.1670596,8.5821695
254,1495,103,4.0,Etagenwohnung,0.0,61449,"Steinbach, Steinbach (Taunus)",Berlinerstr. 39,50.1670596,8.5821695
255,1495,103,4.0,Etagenwohnung,0.0,61449,"Steinbach, Steinbach (Taunus)",Berlinerstr. 39,50.1670596,8.5821695
256,1495,103,4.0,Etagenwohnung,0.0,61449,"Steinbach, Steinbach (Taunus)",Berlinerstr. 39,50.1670596,8.5821695
257,775,20,1.0,Etagenwohnung,8.0,60487,"Frankfurt, Bockenheim",Salvador-Allende-Straße X,50.122509,8.6350992
258,775,20,1.0,Etagenwohnung,8.0,60487,"Frankfurt, Bockenheim",Salvador-Allende-Straße X,50.122509,8.6350992
259,775,20,1.0,Etagenwohnung,8.0,60487,"Frankfurt, Bockenheim",Salvador-Allende-Straße X,50.122509,8.6350992
260,775,20,1.0,Etagenwohnung,8.0,60487,"Frankfurt, Bockenheim",Salvador-Allende-Straße X,50.122509,8.6350992
261,775,20,1.0,Etagenwohnung,8.0,60487,"Frankfurt, Bockenheim",Salvador-Allende-Straße X,50.122509,8.6350992
262,775,20,1.0,Etagenwohnung,8.0,60487,"Frankfurt, Bockenheim",Salvador-Allende-Straße X,50.122509,8.6350992
263,1749,111,5.0,,0.0,60528,"Frankfurt am Main, Niederrad",Lyoner Straße 62,50.0805613,8.6367016
264,1749,111,5.0,,0.0,60528,"Frankfurt am Main, Niederrad",Lyoner Straße 62,50.0805613,8.6367016
265,1749,111,5.0,,0.0,60528,"Frankfurt am Main, Niederrad",Lyoner Straße 62,50.0805613,8.6367016
266,1749,111,5.0,,0.0,60528,"Frankfurt am Main, Niederrad",Lyoner Straße 62,50.0805613,8.6367016
267,1749,111,5.0,,0.0,60528,"Frankfurt am Main, Niederrad",Lyoner Straße 62,50.0805613,8.6367016
268,1749,111,5.0,,0.0,60528,"Frankfurt am Main, Niederrad",Lyoner Straße 62,50.0805613,8.6367016
269,1685,95,3.0,Etagenwohnung,-1.0,60326,"Frankfurt, Gallusviertel",,50.1038405,8.6431009
270,1685,95,3.0,Etagenwohnung,-1.0,60326,"Frankfurt, Gallusviertel",,50.1038405,8.6431009
271,1685,95,3.0,Etagenwohnung,-1.0,60326,"Frankfurt, Gallusviertel",,50.1038405,8.6431009
272,1685,95,3.0,Etagenwohnung,-1.0,60326,"Frankfurt, Gallusviertel",,50.1038405,8.6431009
273,1685,95,3.0,Etagenwohnung,-1.0,60326,"Frankfurt, Gallusviertel",,50.1038405,8.6431009
274,1685,95,3.0,Etagenwohnung,-1.0,60326,"Frankfurt, Gallusviertel",,50.1038405,8.6431009
275,1685,95,3.0,Etagenwohnung,-1.0,60326,"Frankfurt, Gallusviertel",,50.1038405,8.6431009
276,1350,58,2.0,Etagenwohnung,3.0,60528,"Frankfurt am Main, Niederrad",Lyoner Straße 30,50.0809846,8.6229756
277,1350,58,2.0,Etagenwohnung,3.0,60528,"Frankfurt am Main, Niederrad",Lyoner Straße 30,50.0809846,8.6229756
278,1350,58,2.0,Etagenwohnung,3.0,60528,"Frankfurt am Main, Niederrad",Lyoner Straße 30,50.0809846,8.6229756
279,2280,122,3.0,Etagenwohnung,46.0,60320,"Frankfurt, Dornbusch, Frankfurt am Main",Ebersheimstraße 13,50.1396782,8.6764482
280,2280,122,3.0,Etagenwohnung,46.0,60320,"Frankfurt, Dornbusch, Frankfurt am Main",Ebersheimstraße 13,50.1396782,8.6764482
281,2280,122,3.0,Etagenwohnung,46.0,60320,"Frankfurt, Dornbusch, Frankfurt am Main",Ebersheimstraße 13,50.1396782,8.6764482
282,2280,122,3.0,Etagenwohnung,46.0,60320,"Frankfurt, Dornbusch, Frankfurt am Main",Ebersheimstraße 13,50.1396782,8.6764482
283,2280,122,3.0,Etagenwohnung,46.0,60320,"Frankfurt, Dornbusch, Frankfurt am Main",Ebersheimstraße 13,50.1396782,8.6764482
284,2280,122,3.0,Etagenwohnung,46.0,60320,"Frankfurt, Dornbusch, Frankfurt am Main",Ebersheimstraße 13,50.1396782,8.6764482
285,1336,82,3.0,Etagenwohnung,23.0,61118,"Bad Vilbel, Wetteraukreis",,50.1804837,8.7410776
286,1336,82,3.0,Etagenwohnung,23.0,61118,"Bad Vilbel, Wetteraukreis",,50.1804837,8.7410776
287,1336,82,3.0,Etagenwohnung,23.0,61118,"Bad Vilbel, Wetteraukreis",,50.1804837,8.7410776
288,1336,82,3.0,Etagenwohnung,23.0,61118,"Bad Vilbel, Wetteraukreis",,50.1804837,8.7410776
289,1336,82,3.0,Etagenwohnung,23.0,61118,"Bad Vilbel, Wetteraukreis",,50.1804837,8.7410776
290,1336,82,3.0,Etagenwohnung,23.0,61118,"Bad Vilbel, Wetteraukreis",,50.1804837,8.7410776
291,4960,164,5.0,Etagenwohnung,19.0,60313,"Frankfurt am Main, Innenstadt",Stephanstraße 18,50.1172553,8.6815627
292,4960,164,5.0,Etagenwohnung,19.0,60313,"Frankfurt am Main, Innenstadt",Stephanstraße 18,50.1172553,8.6815627
293,4960,164,5.0,Etagenwohnung,19.0,60313,"Frankfurt am Main, Innenstadt",Stephanstraße 18,50.1172553,8.6815627
294,4960,164,5.0,Etagenwohnung,19.0,60313,"Frankfurt am Main, Innenstadt",Stephanstraße 18,50.1172553,8.6815627
295,4960,164,5.0,Etagenwohnung,19.0,60313,"Frankfurt am Main, Innenstadt",Stephanstraße 18,50.1172553,8.6815627
296,4960,164,5.0,Etagenwohnung,19.0,60313,"Frankfurt am Main, Innenstadt",Stephanstraße 18,50.1172553,8.6815627
297,990,45,2.0,Dachgeschoss,119.0,65929,"Frankfurt - Nied, Frankfurt am Main",Schmidtbornstraße 000,50.1015472,8.5694409
298,990,45,2.0,Dachgeschoss,119.0,65929,"Frankfurt - Nied, Frankfurt am Main",Schmidtbornstraße 000,50.1015472,8.5694409
299,990,45,2.0,Dachgeschoss,119.0,65929,"Frankfurt - Nied, Frankfurt am Main",Schmidtbornstraße 000,50.1015472,8.5694409
300,990,45,2.0,Dachgeschoss,119.0,65929,"Frankfurt - Nied, Frankfurt am Main",Schmidtbornstraße 000,50.1015472,8.5694409
301,990,45,2.0,Dachgeschoss,119.0,65929,"Frankfurt - Nied, Frankfurt am Main",Schmidtbornstraße 000,50.1015472,8.5694409
302,2700,120,2.0,Dachgeschoss,,60323,"Frankfurt, Bockenheim",,50.1223606,8.637532
303,2700,120,2.0,Dachgeschoss,,60323,"Frankfurt, Bockenheim",,50.1223606,8.637532
304,2700,120,2.0,Dachgeschoss,,60323,"Frankfurt, Bockenheim",,50.1223606,8.637532
305,790,27,1.0,Etagenwohnung,27.0,60439,"Frankfurt am Main, Heddernheim",Olof-Palme-Straße 31,50.172883,8.641283
306,790,27,1.0,Etagenwohnung,27.0,60439,"Frankfurt am Main, Heddernheim",Olof-Palme-Straße 31,50.172883,8.641283
307,790,27,1.0,Etagenwohnung,27.0,60439,"Frankfurt am Main, Heddernheim",Olof-Palme-Straße 31,50.172883,8.641283
308,790,27,1.0,Etagenwohnung,27.0,60439,"Frankfurt am Main, Heddernheim",Olof-Palme-Straße 31,50.172883,8.641283
309,790,27,1.0,Etagenwohnung,27.0,60439,"Frankfurt am Main, Heddernheim",Olof-Palme-Straße 31,50.172883,8.641283
310,790,27,1.0,Etagenwohnung,27.0,60439,"Frankfurt am Main, Heddernheim",Olof-Palme-Straße 31,50.172883,8.641283
311,630,20,1.0,Etagenwohnung,27.0,60439,"Frankfurt am Main, Heddernheim",Olof-Palme-Straße 31,50.172883,8.641283
312,630,20,1.0,Etagenwohnung,27.0,60439,"Frankfurt am Main, Heddernheim",Olof-Palme-Straße 31,50.172883,8.641283
313,630,20,1.0,Etagenwohnung,27.0,60439,"Frankfurt am Main, Heddernheim",Olof-Palme-Straße 31,50.172883,8.641283
314,630,20,1.0,Etagenwohnung,27.0,60439,"Frankfurt am Main, Heddernheim",Olof-Palme-Straße 31,50.172883,8.641283
315,630,20,1.0,Etagenwohnung,27.0,60439,"Frankfurt am Main, Heddernheim",Olof-Palme-Straße 31,50.172883,8.641283
316,630,20,1.0,Etagenwohnung,27.0,60439,"Frankfurt am Main, Heddernheim",Olof-Palme-Straße 31,50.172883,8.641283
317,1029,29,1.0,,2.0,60326,"Frankfurt, Gallusviertel",Mainzer Landstraße 235,50.1022568,8.6364922
318,1029,29,1.0,,2.0,60326,"Frankfurt, Gallusviertel",Mainzer Landstraße 235,50.1022568,8.6364922
319,1029,29,1.0,,2.0,60326,"Frankfurt, Gallusviertel",Mainzer Landstraße 235,50.1022568,8.6364922
320,1029,29,1.0,,2.0,60326,"Frankfurt, Gallusviertel",Mainzer Landstraße 235,50.1022568,8.6364922
321,1125,32,1.0,,4.0,65479,"Raunheim, Groß-Gerau (Kreis)",Schulstraße 2 a-c,49.92139,8.48255
322,1125,32,1.0,,4.0,65479,"Raunheim, Groß-Gerau (Kreis)",Schulstraße 2 a-c,49.92139,8.48255
323,1125,32,1.0,,4.0,65479,"Raunheim, Groß-Gerau (Kreis)",Schulstraße 2 a-c,49.92139,8.48255
324,1125,32,1.0,,4.0,65479,"Raunheim, Groß-Gerau (Kreis)",Schulstraße 2 a-c,49.92139,8.48255
325,1125,32,1.0,,4.0,65479,"Raunheim, Groß-Gerau (Kreis)",Schulstraße 2 a-c,49.92139,8.48255
326,1672,102,3.0,Etagenwohnung,0.0,63067,"Offenbach am Main, Stadtmitte",Bettinastr. 77-81,,
327,1672,102,3.0,Etagenwohnung,0.0,63067,"Offenbach am Main, Stadtmitte",Bettinastr. 77-81,,
328,1672,102,3.0,Etagenwohnung,0.0,63067,"Offenbach am Main, Stadtmitte",Bettinastr. 77-81,,
329,1660,101,3.0,Etagenwohnung,0.0,63067,"Offenbach am Main, Stadtmitte",Bettinastr. 77-81,,
330,1660,101,3.0,Etagenwohnung,0.0,63067,"Offenbach am Main, Stadtmitte",Bettinastr. 77-81,,
331,1760,90,4.0,Etagenwohnung,-1.0,60326,"Frankfurt, Gallusviertel",,50.1038405,8.6431009
332,1760,90,4.0,Etagenwohnung,-1.0,60326,"Frankfurt, Gallusviertel",,50.1038405,8.6431009
333,1760,90,4.0,Etagenwohnung,-1.0,60326,"Frankfurt, Gallusviertel",,50.1038405,8.6431009
334,1760,90,4.0,Etagenwohnung,-1.0,60326,"Frankfurt, Gallusviertel",,50.1038405,8.6431009
335,1760,90,4.0,Etagenwohnung,-1.0,60326,"Frankfurt, Gallusviertel",,50.1038405,8.6431009
336,1760,90,4.0,Etagenwohnung,-1.0,60326,"Frankfurt, Gallusviertel",,50.1038405,8.6431009
337,2975,175,3.0,,0.0,60327,"Frankfurt am Main - Europaviertel, Gallusviertel",Europa-Allee 101-103,50.108501,8.642324
338,2975,175,3.0,,0.0,60327,"Frankfurt am Main - Europaviertel, Gallusviertel",Europa-Allee 101-103,50.108501,8.642324
339,2975,175,3.0,,0.0,60327,"Frankfurt am Main - Europaviertel, Gallusviertel",Europa-Allee 101-103,50.108501,8.642324
340,2975,175,3.0,,0.0,60327,"Frankfurt am Main - Europaviertel, Gallusviertel",Europa-Allee 101-103,50.108501,8.642324
341,2975,175,3.0,,0.0,60327,"Frankfurt am Main - Europaviertel, Gallusviertel",Europa-Allee 101-103,50.108501,8.642324
342,1768,96,2.0,Penthouse,1.0,60528,"Frankfurt am Main, Niederrad",Lyoner Straße 17,50.0805613,8.6367016
343,1768,96,2.0,Penthouse,1.0,60528,"Frankfurt am Main, Niederrad",Lyoner Straße 17,50.0805613,8.6367016
344,1768,96,2.0,Penthouse,1.0,60528,"Frankfurt am Main, Niederrad",Lyoner Straße 17,50.0805613,8.6367016
345,1768,96,2.0,Penthouse,1.0,60528,"Frankfurt am Main, Niederrad",Lyoner Straße 17,50.0805613,8.6367016
346,1768,96,2.0,Penthouse,1.0,60528,"Frankfurt am Main, Niederrad",Lyoner Straße 17,50.0805613,8.6367016
347,1428,70,,Etagenwohnung,,60325,"Frankfurt am Main, Westend-Süd",Georg-Voigt-Straße 11-15,50.1152864,8.6503827
348,1428,70,,Etagenwohnung,,60325,"Frankfurt am Main, Westend-Süd",Georg-Voigt-Straße 11-15,50.1152864,8.6503827
349,1428,70,,Etagenwohnung,,60325,"Frankfurt am Main, Westend-Süd",Georg-Voigt-Straße 11-15,50.1152864,8.6503827
350,1224,46,2.0,Etagenwohnung,,60325,"Frankfurt am Main, Westend-Süd",Georg-Voigt-Straße 11-15,50.1152864,8.6503827
351,1224,46,2.0,Etagenwohnung,,60325,"Frankfurt am Main, Westend-Süd",Georg-Voigt-Straße 11-15,50.1152864,8.6503827
352,865,21,1.0,Etagenwohnung,,63065,"Offenbach am Main, Stadtmitte",Kaiserstraße 73,,
353,865,21,1.0,Etagenwohnung,,63065,"Offenbach am Main, Stadtmitte",Kaiserstraße 73,,
354,865,21,1.0,Etagenwohnung,,63065,"Offenbach am Main, Stadtmitte",Kaiserstraße 73,,
355,865,21,1.0,Etagenwohnung,,63065,"Offenbach am Main, Stadtmitte",Kaiserstraße 73,,
356,865,21,1.0,Etagenwohnung,,63065,"Offenbach am Main, Stadtmitte",Kaiserstraße 73,,
357,1780,108,3.0,Etagenwohnung,2.0,60326,"Frankfurt, Gallusviertel",Mainzer Landstraße 372,50.1022568,8.6364922
358,1780,108,3.0,Etagenwohnung,2.0,60326,"Frankfurt, Gallusviertel",Mainzer Landstraße 372,50.1022568,8.6364922
359,1780,108,3.0,Etagenwohnung,2.0,60326,"Frankfurt, Gallusviertel",Mainzer Landstraße 372,50.1022568,8.6364922
360,1780,108,3.0,Etagenwohnung,2.0,60326,"Frankfurt, Gallusviertel",Mainzer Landstraße 372,50.1022568,8.6364922
361,1413,38,1.0,Etagenwohnung,2.0,60312,"Frankfurt am Main, Innenstadt",Große Gallusstraße 16-18,50.1115561,8.6730361
362,1413,38,1.0,Etagenwohnung,2.0,60312,"Frankfurt am Main, Innenstadt",Große Gallusstraße 16-18,50.1115561,8.6730361
363,1413,38,1.0,Etagenwohnung,2.0,60312,"Frankfurt am Main, Innenstadt",Große Gallusstraße 16-18,50.1115561,8.6730361
364,3260,86,3.0,Etagenwohnung,2.0,60312,"Frankfurt am Main, Innenstadt",Große Gallusstraße 16-18,50.1115561,8.6730361
365,3260,86,3.0,Etagenwohnung,2.0,60312,"Frankfurt am Main, Innenstadt",Große Gallusstraße 16-18,50.1115561,8.6730361
366,950,74,4.0,Dachgeschoss,99.0,65929,"Frankfurt-Höchst, Frankfurt am Main",,50.1027438,8.5420871
367,950,74,4.0,Dachgeschoss,99.0,65929,"Frankfurt-Höchst, Frankfurt am Main",,50.1027438,8.5420871
368,950,74,4.0,Dachgeschoss,99.0,65929,"Frankfurt-Höchst, Frankfurt am Main",,50.1027438,8.5420871
369,1395,78,3.0,Etagenwohnung,0.0,63067,"Offenbach, Stadtmitte",Hafenallee 23,,
370,1395,78,3.0,Etagenwohnung,0.0,63067,"Offenbach, Stadtmitte",Hafenallee 23,,
371,1395,78,3.0,Etagenwohnung,0.0,63067,"Offenbach, Stadtmitte",Hafenallee 23,,
372,2350,135,3.0,Penthouse,0.0,63067,"Offenbach, Stadtmitte",Hafenallee 39,,
373,2350,135,3.0,Penthouse,0.0,63067,"Offenbach, Stadtmitte",Hafenallee 39,,
374,1255,76,2.0,Etagenwohnung,0.0,60326,"Frankfurt am Main, Gallusviertel",Mainzer Landstraße 385,50.1022568,8.6364922
375,1255,76,2.0,Etagenwohnung,0.0,60326,"Frankfurt am Main, Gallusviertel",Mainzer Landstraße 385,50.1022568,8.6364922
376,1255,76,2.0,Etagenwohnung,0.0,60326,"Frankfurt am Main, Gallusviertel",Mainzer Landstraße 385,50.1022568,8.6364922
377,1254,76,2.0,Etagenwohnung,0.0,60326,"Frankfurt am Main, Gallusviertel",Mainzer Landstraße 385,50.1022568,8.6364922
378,1254,76,2.0,Etagenwohnung,0.0,60326,"Frankfurt am Main, Gallusviertel",Mainzer Landstraße 385,50.1022568,8.6364922
379,1391,89,3.0,,4.0,60327,"Frankfurt am Main, Gutleutviertel",Speicherstraße 26,50.1008277,8.6609364
380,1391,89,3.0,,4.0,60327,"Frankfurt am Main, Gutleutviertel",Speicherstraße 26,50.1008277,8.6609364
381,1391,89,3.0,,4.0,60327,"Frankfurt am Main, Gutleutviertel",Speicherstraße 26,50.1008277,8.6609364
382,1391,89,3.0,,4.0,60327,"Frankfurt am Main, Gutleutviertel",Speicherstraße 26,50.1008277,8.6609364
383,1391,89,3.0,,4.0,60327,"Frankfurt am Main, Gutleutviertel",Speicherstraße 26,50.1008277,8.6609364
384,2541,123,3.0,Penthouse,5.0,60320,"Frankfurt am Main, Westend-Nord",,50.1263563,8.6679209
385,2541,123,3.0,Penthouse,5.0,60320,"Frankfurt am Main, Westend-Nord",,50.1263563,8.6679209
386,2541,123,3.0,Penthouse,5.0,60320,"Frankfurt am Main, Westend-Nord",,50.1263563,8.6679209
387,2541,123,3.0,Penthouse,5.0,60320,"Frankfurt am Main, Westend-Nord",,50.1263563,8.6679209
388,2541,123,3.0,Penthouse,5.0,60320,"Frankfurt am Main, Westend-Nord",,50.1263563,8.6679209
389,1760,117,4.0,Etagenwohnung,0.0,61118,"Bad Vilbel, Wetteraukreis",Röntgenstraße 5,50.1943621,8.7408978
390,1760,117,4.0,Etagenwohnung,0.0,61118,"Bad Vilbel, Wetteraukreis",Röntgenstraße 5,50.1943621,8.7408978
391,1760,117,4.0,Etagenwohnung,0.0,61118,"Bad Vilbel, Wetteraukreis",Röntgenstraße 5,50.1943621,8.7408978
392,1760,117,4.0,Etagenwohnung,0.0,61118,"Bad Vilbel, Wetteraukreis",Röntgenstraße 5,50.1943621,8.7408978
393,1760,117,4.0,Etagenwohnung,0.0,61118,"Bad Vilbel, Wetteraukreis",Röntgenstraße 5,50.1943621,8.7408978
394,1760,117,4.0,Etagenwohnung,0.0,61118,"Bad Vilbel, Wetteraukreis",Röntgenstraße 5,50.1943621,8.7408978
395,1450,30,1.0,Etagenwohnung,34.0,60528,"Frankfurt, Niederrad",Triftstraße 53,50.0835803,8.6448152
396,1450,30,1.0,Etagenwohnung,34.0,60528,"Frankfurt, Niederrad",Triftstraße 53,50.0835803,8.6448152
397,1450,30,1.0,Etagenwohnung,34.0,60528,"Frankfurt, Niederrad",Triftstraße 53,50.0835803,8.6448152
398,1450,30,1.0,Etagenwohnung,34.0,60528,"Frankfurt, Niederrad",Triftstraße 53,50.0835803,8.6448152
399,1450,30,1.0,Etagenwohnung,34.0,60528,"Frankfurt, Niederrad",Triftstraße 53,50.0835803,8.6448152
400,1450,30,1.0,Etagenwohnung,34.0,60528,"Frankfurt, Niederrad",Triftstraße 53,50.0835803,8.6448152
401,845,17,1.0,Etagenwohnung,34.0,60528,"Frankfurt, Niederrad",Triftstraße 53,50.0835803,8.6448152
402,845,17,1.0,Etagenwohnung,34.0,60528,"Frankfurt, Niederrad",Triftstraße 53,50.0835803,8.6448152
403,845,17,1.0,Etagenwohnung,34.0,60528,"Frankfurt, Niederrad",Triftstraße 53,50.0835803,8.6448152
404,845,17,1.0,Etagenwohnung,34.0,60528,"Frankfurt, Niederrad",Triftstraße 53,50.0835803,8.6448152
405,845,17,1.0,Etagenwohnung,34.0,60528,"Frankfurt, Niederrad",Triftstraße 53,50.0835803,8.6448152
406,845,17,1.0,Etagenwohnung,34.0,60528,"Frankfurt, Niederrad",Triftstraße 53,50.0835803,8.6448152
407,845,22,1.0,,4.0,65479,"Raunheim, Groß-Gerau (Kreis)",Schulstraße 2,49.92139,8.48255
408,845,22,1.0,,4.0,65479,"Raunheim, Groß-Gerau (Kreis)",Schulstraße 2,49.92139,8.48255
409,845,22,1.0,,4.0,65479,"Raunheim, Groß-Gerau (Kreis)",Schulstraße 2,49.92139,8.48255
410,845,22,1.0,,4.0,65479,"Raunheim, Groß-Gerau (Kreis)",Schulstraße 2,49.92139,8.48255
411,845,22,1.0,,4.0,65479,"Raunheim, Groß-Gerau (Kreis)",Schulstraße 2,49.92139,8.48255
412,5480,231,4.0,Penthouse,5.0,60313,"Frankfurt am Main / Innenstadt, Frankfurt am Main",,50.1080524,8.6821609
413,5480,231,4.0,Penthouse,5.0,60313,"Frankfurt am Main / Innenstadt, Frankfurt am Main",,50.1080524,8.6821609
414,5480,231,4.0,Penthouse,5.0,60313,"Frankfurt am Main / Innenstadt, Frankfurt am Main",,50.1080524,8.6821609
415,5480,231,4.0,Penthouse,5.0,60313,"Frankfurt am Main / Innenstadt, Frankfurt am Main",,50.1080524,8.6821609
416,5480,231,4.0,Penthouse,5.0,60313,"Frankfurt am Main / Innenstadt, Frankfurt am Main",,50.1080524,8.6821609
417,4610,180,,Erdgeschosswohnung,,60322,"Frankfurt am Main, Nordend-West",,50.1249136,8.67795
418,4610,180,,Erdgeschosswohnung,,60322,"Frankfurt am Main, Nordend-West",,50.1249136,8.67795
419,4610,180,,Erdgeschosswohnung,,60322,"Frankfurt am Main, Nordend-West",,50.1249136,8.67795
420,4610,180,,Erdgeschosswohnung,,60322,"Frankfurt am Main, Nordend-West",,50.1249136,8.67795
421,4610,180,,Erdgeschosswohnung,,60322,"Frankfurt am Main, Nordend-West",,50.1249136,8.67795
422,3460,195,4.0,Maisonette,114.0,60322,"Frankfurt, Nordend-West",Sömmerringstraße -,50.1238415,8.6811074
423,3460,195,4.0,Maisonette,114.0,60322,"Frankfurt, Nordend-West",Sömmerringstraße -,50.1238415,8.6811074
424,3460,195,4.0,Maisonette,114.0,60322,"Frankfurt, Nordend-West",Sömmerringstraße -,50.1238415,8.6811074
425,3460,195,4.0,Maisonette,114.0,60322,"Frankfurt, Nordend-West",Sömmerringstraße -,50.1238415,8.6811074
426,3460,195,4.0,Maisonette,114.0,60322,"Frankfurt, Nordend-West",Sömmerringstraße -,50.1238415,8.6811074
427,1655,76,2.0,Etagenwohnung,1.0,60599,"Frankfurt am Main, Sachsenhausen-Süd",Wendelsweg 60,50.0984017,8.6962878
428,1655,76,2.0,Etagenwohnung,1.0,60599,"Frankfurt am Main, Sachsenhausen-Süd",Wendelsweg 60,50.0984017,8.6962878
429,1655,76,2.0,Etagenwohnung,1.0,60599,"Frankfurt am Main, Sachsenhausen-Süd",Wendelsweg 60,50.0984017,8.6962878
430,2100,90,3.0,Etagenwohnung,1.0,60599,"Frankfurt, Sachsenhausen-Süd",Hainer Weg 80,50.0972062,8.693573
431,2100,90,3.0,Etagenwohnung,1.0,60599,"Frankfurt, Sachsenhausen-Süd",Hainer Weg 80,50.0972062,8.693573
432,1440,107,3.0,Etagenwohnung,,61184,"Karben, Wetteraukreis",,50.2313417,8.7717673
433,1440,107,3.0,Etagenwohnung,,61184,"Karben, Wetteraukreis",,50.2313417,8.7717673
434,1440,107,3.0,Etagenwohnung,,61184,"Karben, Wetteraukreis",,50.2313417,8.7717673
435,1440,107,3.0,Etagenwohnung,,61184,"Karben, Wetteraukreis",,50.2313417,8.7717673
436,2180,127,4.0,Etagenwohnung,0.0,65843,"Sulzbach, Sulzbach (Taunus)",,50.1198669,8.5240684
437,2180,127,4.0,Etagenwohnung,0.0,65843,"Sulzbach, Sulzbach (Taunus)",,50.1198669,8.5240684
